listing_id,price,borough,neighborhood,price_per_month,price_range,latitude,longitude
2595,225.0,Manhattan, Midtown,6843.75,Expensive,40.75362,-73.98377
3831,89.0,Brooklyn, Clinton Hill,2707.0833333333335,Average,40.68514,-73.95976
5099,200.0,Manhattan, Murray Hill,6083.333333333333,Expensive,40.74767,-73.975
5178,79.0,Manhattan, Hell's Kitchen,2402.9166666666665,Average,40.76489,-73.98493
5238,150.0,Manhattan, Chinatown,4562.5,Average,40.71344,-73.99037
5295,135.0,Manhattan, Upper West Side,4106.25,Average,40.80316,-73.96545
5441,85.0,Manhattan, Hell's Kitchen,2585.4166666666665,Average,40.76076,-73.98867
5803,89.0,Brooklyn, South Slope,2707.0833333333335,Average,40.66829,-73.98779
6021,85.0,Manhattan, Upper West Side,2585.4166666666665,Average,40.79826,-73.96113
6848,140.0,Brooklyn, Williamsburg,4258.333333333333,Average,40.70837,-73.95352
7097,215.0,Brooklyn, Fort Greene,6539.583333333333,Expensive,40.69169,-73.97185
7322,140.0,Manhattan, Chelsea,4258.333333333333,Average,40.74192,-73.99501
7726,99.0,Brooklyn, Crown Heights,3011.25,Average,40.67592,-73.94694
8024,130.0,Brooklyn, Park Slope,3954.1666666666665,Average,40.68069,-73.97706
8025,80.0,Brooklyn, Park Slope,2433.3333333333335,Average,40.67989,-73.97798
8110,110.0,Brooklyn, Park Slope,3345.8333333333335,Average,40.68001,-73.97865
8490,120.0,Brooklyn, Bedford-Stuyvesant,3650.0,Average,40.68371,-73.94028
8505,60.0,Brooklyn, Windsor Terrace,1825.0,Budget,40.65599,-73.97519
9518,44.0,Manhattan, Inwood,1338.3333333333333,Budget,40.86482,-73.92106
9657,180.0,Manhattan, East Village,5475.0,Expensive,40.7292,-73.98542
9668,50.0,Manhattan, Harlem,1520.8333333333333,Budget,40.82245,-73.95104
9704,52.0,Manhattan, Harlem,1581.6666666666667,Budget,40.81305,-73.95466
9782,55.0,Brooklyn, Greenpoint,1672.9166666666667,Budget,40.72219,-73.93762
9783,50.0,Manhattan, Harlem,1520.8333333333333,Budget,40.8213,-73.95318
10452,70.0,Brooklyn, Bedford-Stuyvesant,2129.1666666666665,Average,40.6831,-73.95473
10962,89.0,Brooklyn, South Slope,2707.0833333333335,Average,40.66869,-73.9878
11708,85.0,Brooklyn, Bushwick,2585.4166666666665,Average,40.70186,-73.92745
12048,40.0,Manhattan, Lower East Side,1216.6666666666667,Budget,40.71401,-73.98917
12192,68.0,Manhattan, East Village,2068.3333333333335,Budget,40.7229,-73.98199
12299,120.0,Brooklyn, South Slope,3650.0,Average,40.66278,-73.97966
12318,135.0,Manhattan, Upper West Side,4106.25,Average,40.79009,-73.97927
12343,150.0,Manhattan, Harlem,4562.5,Average,40.81175,-73.94478
12627,150.0,Brooklyn, Prospect-Lefferts Gardens,4562.5,Average,40.65944,-73.96238
12937,130.0,Queens, Long Island City,3954.1666666666665,Average,40.74771,-73.9474
12940,110.0,Brooklyn, Bedford-Stuyvesant,3345.8333333333335,Average,40.68111,-73.95591
13394,80.0,Brooklyn, Fort Greene,2433.3333333333335,Average,40.69142,-73.97376
13808,80.0,Brooklyn, Bedford-Stuyvesant,2433.3333333333335,Average,40.68043,-73.93934
14287,151.0,Manhattan, Upper West Side,4592.916666666667,Average,40.78635,-73.97008
14290,228.0,Brooklyn, Williamsburg,6935.0,Expensive,40.7042,-73.9356
14314,144.0,Brooklyn, Greenpoint,4380.0,Average,40.73506,-73.95392
14322,200.0,Manhattan, Kips Bay,6083.333333333333,Expensive,40.73961,-73.98074
14377,150.0,Brooklyn, Williamsburg,4562.5,Average,40.70881,-73.9593
14991,110.0,Manhattan, Lower East Side,3345.8333333333335,Average,40.72004,-73.99104
15220,69.0,Manhattan, Hell's Kitchen,2098.75,Budget,40.75531,-73.99293
15338,49.0,Brooklyn, Greenpoint,1490.4166666666667,Budget,40.72401,-73.93788
15341,180.0,Manhattan, SoHo,5475.0,Expensive,40.7221,-73.99775
15385,80.0,Brooklyn, Williamsburg,2433.3333333333335,Average,40.71185,-73.96204
15711,250.0,Manhattan, Upper East Side,7604.166666666667,Expensive,40.77065,-73.95269
16326,200.0,Brooklyn, Prospect Heights,6083.333333333333,Expensive,40.67811,-73.96428
16421,52.0,Manhattan, Hell's Kitchen,1581.6666666666667,Budget,40.75979,-73.99119
16580,80.0,Manhattan, East Village,2433.3333333333335,Average,40.72649,-73.97904
16595,275.0,Brooklyn, Williamsburg,8364.583333333334,Expensive,40.70933,-73.96792
16821,99.0,Manhattan, East Village,3011.25,Average,40.72298,-73.98474
16974,225.0,Manhattan, East Harlem,6843.75,Expensive,40.80164,-73.93922
17092,51.0,Manhattan, Hell's Kitchen,1551.25,Budget,40.76342,-73.98865
17693,65.0,Manhattan, Washington Heights,1977.0833333333333,Budget,40.83139,-73.94095
17747,105.0,Brooklyn, Clinton Hill,3193.75,Average,40.68346,-73.96374
18127,190.0,Manhattan, East Village,5779.166666666667,Expensive,40.72828,-73.98801
18152,200.0,Manhattan, Upper East Side,6083.333333333333,Expensive,40.76865,-73.95058
18198,70.0,Queens, Woodside,2129.1666666666665,Average,40.75038,-73.90334
18590,95.0,Brooklyn, Fort Greene,2889.5833333333335,Average,40.6932,-73.97267
18728,150.0,Manhattan, Chelsea,4562.5,Average,40.74138,-74.00197
18764,145.0,Brooklyn, Williamsburg,4410.416666666667,Average,40.71154,-73.96112
19159,110.0,Manhattan, Harlem,3345.8333333333335,Average,40.82915,-73.95136
19169,285.0,Manhattan, Lower East Side,8668.75,Expensive,40.71851,-73.98892
19282,130.0,Brooklyn, Flatbush,3954.1666666666665,Average,40.65401,-73.96323
19319,94.0,Manhattan, Lower East Side,2859.1666666666665,Average,40.7114,-73.98794
20299,60.0,Manhattan, East Village,1825.0,Budget,40.72334,-73.9844
20611,85.0,Brooklyn, Williamsburg,2585.4166666666665,Average,40.71156,-73.96218
20724,65.0,Brooklyn, Bushwick,1977.0833333333333,Budget,40.70032,-73.9383
20734,131.0,Brooklyn, Prospect Heights,3984.5833333333335,Average,40.68233,-73.97261
20755,98.0,Brooklyn, Clinton Hill,2980.8333333333335,Average,40.68634,-73.966
20853,250.0,Brooklyn, Prospect Heights,7604.166666666667,Expensive,40.68035,-73.97162
21293,105.0,Brooklyn, Bushwick,3193.75,Average,40.70093,-73.92609
21456,140.0,Manhattan, Upper West Side,4258.333333333333,Average,40.79764,-73.96177
21794,98.0,Manhattan, Chelsea,2980.8333333333335,Average,40.74008,-74.00271
22918,60.0,Manhattan, Harlem,1825.0,Budget,40.82279,-73.95139
23135,175.0,Brooklyn, Carroll Gardens,5322.916666666667,Average,40.67967,-74.00154
23686,500.0,Manhattan, West Village,15208.333333333334,Extravagant,40.73096,-74.00319
24143,101.0,Brooklyn, Williamsburg,3072.0833333333335,Average,40.71332,-73.94177
25235,125.0,Brooklyn, Bedford-Stuyvesant,3802.0833333333335,Average,40.68373,-73.92377
25696,100.0,Manhattan, Harlem,3041.6666666666665,Average,40.8092,-73.94421
26362,59.0,Manhattan, Hell's Kitchen,1794.5833333333333,Budget,40.75527,-73.99291
26520,125.0,Brooklyn, Clinton Hill,3802.0833333333335,Average,40.68698,-73.96572
26969,325.0,Brooklyn, Williamsburg,9885.416666666666,Expensive,40.71942,-73.95748
27006,235.0,Manhattan, Upper West Side,7147.916666666667,Expensive,40.77823,-73.97637
27385,225.0,Manhattan, East Village,6843.75,Expensive,40.72555,-73.97965
27531,99.0,Brooklyn, South Slope,3011.25,Average,40.66831,-73.98604
27644,170.0,Manhattan, Harlem,5170.833333333333,Average,40.82754,-73.94919
27759,170.0,Manhattan, Upper West Side,5170.833333333333,Average,40.77842,-73.97556
29013,70.0,Brooklyn, Bedford-Stuyvesant,2129.1666666666665,Average,40.68332,-73.9547
29455,120.0,Manhattan, Harlem,3650.0,Average,40.81618,-73.94894
29628,89.0,Brooklyn, Clinton Hill,2707.0833333333335,Average,40.68414,-73.96351
29683,185.0,Manhattan, East Village,5627.083333333333,Expensive,40.72392,-73.99143
30031,50.0,Brooklyn, Greenpoint,1520.8333333333333,Budget,40.73494,-73.9503
30927,105.0,Manhattan, Lower East Side,3193.75,Average,40.71341,-73.98856
31130,130.0,Manhattan, Hell's Kitchen,3954.1666666666665,Average,40.76754,-73.98399
31555,115.0,Manhattan, West Village,3497.9166666666665,Average,40.73442,-74.00303
31902,77.0,Brooklyn, Flatlands,2342.0833333333335,Average,40.63188,-73.93248
31994,76.0,Brooklyn, Clinton Hill,2311.6666666666665,Average,40.6873,-73.9634
32023,125.0,Brooklyn, Bedford-Stuyvesant,3802.0833333333335,Average,40.68296,-73.93662
32037,135.0,Brooklyn, Clinton Hill,4106.25,Average,40.6863,-73.96765
32965,115.0,Brooklyn, Bedford-Stuyvesant,3497.9166666666665,Average,40.68281,-73.93524
32969,160.0,Brooklyn, Williamsburg,4866.666666666667,Average,40.71596,-73.93938
33009,195.0,Brooklyn, Williamsburg,5931.25,Expensive,40.71492,-73.95935
33014,195.0,Manhattan, East Village,5931.25,Expensive,40.72354,-73.98295
33223,80.0,Brooklyn, Williamsburg,2433.3333333333335,Average,40.71165,-73.96087
34760,44.0,Brooklyn, Fort Greene,1338.3333333333333,Budget,40.69101,-73.97312
35526,156.0,Manhattan, West Village,4745.0,Average,40.73474,-74.00101
36133,125.0,Brooklyn, Williamsburg,3802.0833333333335,Average,40.71536,-73.96057
36703,225.0,Manhattan, West Village,6843.75,Expensive,40.73226,-74.00401
38638,219.0,Manhattan, Upper East Side,6661.25,Expensive,40.77711,-73.9527
39267,99.0,Manhattan, Upper East Side,3011.25,Average,40.77456,-73.95323
39282,69.0,Brooklyn, Williamsburg,2098.75,Budget,40.71088,-73.95055
39593,79.0,Queens, Sunnyside,2402.9166666666665,Average,40.74559,-73.92313
39704,135.0,Brooklyn, Bedford-Stuyvesant,4106.25,Average,40.68306,-73.94659
41348,250.0,Brooklyn, Gowanus,7604.166666666667,Expensive,40.66858,-73.99083
42580,70.0,Brooklyn, Clinton Hill,2129.1666666666665,Average,40.68843,-73.96408
42729,165.0,Brooklyn, Carroll Gardens,5018.75,Average,40.6783,-74.00135
42882,70.0,Staten Island, St. George,2129.1666666666665,Average,40.64524,-74.08088
43957,50.0,Brooklyn, Bushwick,1520.8333333333333,Budget,40.70641,-73.91765
44096,40.0,Bronx, Highbridge,1216.6666666666667,Budget,40.83232,-73.93184
44212,125.0,Manhattan, East Village,3802.0833333333335,Average,40.72518,-73.98034
44221,196.0,Manhattan, Financial District,5961.666666666667,Expensive,40.70666,-74.01374
44229,110.0,Brooklyn, Fort Greene,3345.8333333333335,Average,40.69098,-73.97113
44288,170.0,Manhattan, West Village,5170.833333333333,Average,40.73756,-74.00405
44506,165.0,Manhattan, Harlem,5018.75,Average,40.81526,-73.94791
45556,65.0,Brooklyn, Fort Greene,1977.0833333333333,Budget,40.68863,-73.97691
45910,350.0,Queens, Ridgewood,10645.833333333334,Expensive,40.70382,-73.89797
45936,99.0,Manhattan, Morningside Heights,3011.25,Average,40.80549,-73.95924
45940,200.0,Brooklyn, Williamsburg,6083.333333333333,Expensive,40.71627,-73.9587
46544,150.0,Brooklyn, Park Slope,4562.5,Average,40.67994,-73.97863
46723,90.0,Brooklyn, Bedford-Stuyvesant,2737.5,Average,40.67992,-73.9475
46911,120.0,Brooklyn, Prospect Heights,3650.0,Average,40.67868,-73.97307
47199,75.0,Manhattan, Upper East Side,2281.25,Average,40.76834,-73.95334
47926,275.0,Manhattan, Hell's Kitchen,8364.583333333334,Expensive,40.76307,-73.99665
48719,299.0,Manhattan, Lower East Side,9094.583333333334,Expensive,40.71882,-73.98852
50447,135.0,Brooklyn, South Slope,4106.25,Average,40.6693,-73.98804
51485,83.0,Manhattan, Lower East Side,2524.5833333333335,Average,40.72319,-73.99201
51572,123.0,Manhattan, Chelsea,3741.25,Average,40.74859,-73.99671
51850,55.0,Queens, Jamaica,1672.9166666666667,Budget,40.67252,-73.76597
53137,195.0,Manhattan, Hell's Kitchen,5931.25,Expensive,40.76244,-73.99271
53477,265.0,Queens, Middle Village,8060.416666666667,Expensive,40.71546,-73.87854
54158,249.0,Brooklyn, Williamsburg,7573.75,Expensive,40.7195,-73.95976
54508,100.0,Brooklyn, Prospect Heights,3041.6666666666665,Average,40.6787,-73.97262
54544,121.0,Manhattan, Harlem,3680.4166666666665,Average,40.81035,-73.94598
54626,45.0,Bronx, Highbridge,1368.75,Budget,40.83075,-73.93058
54860,100.0,Manhattan, East Harlem,3041.6666666666665,Average,40.79958,-73.94275
55467,140.0,Brooklyn, Williamsburg,4258.333333333333,Average,40.71625,-73.93845
55498,71.0,Brooklyn, Bedford-Stuyvesant,2159.5833333333335,Average,40.6829,-73.93549
55737,199.0,Manhattan, West Village,6052.916666666667,Expensive,40.72861,-74.0049
55959,69.0,Brooklyn, Williamsburg,2098.75,Budget,40.70979,-73.95162
56467,130.0,Manhattan, East Village,3954.1666666666665,Average,40.72752,-73.98432
56525,195.0,Brooklyn, Greenpoint,5931.25,Expensive,40.729,-73.95829
56859,64.0,Manhattan, Harlem,1946.6666666666667,Budget,40.81219,-73.94499
57166,140.0,Queens, Ditmars Steinway,4258.333333333333,Average,40.77185,-73.90502
57297,159.0,Brooklyn, Cobble Hill,4836.25,Average,40.68926,-73.99386
57468,189.0,Manhattan, East Village,5748.75,Expensive,40.72821,-73.98701
57618,250.0,Manhattan, Hell's Kitchen,7604.166666666667,Expensive,40.7672,-73.98508
57740,239.0,Manhattan, East Village,7269.583333333333,Expensive,40.73012,-73.99053
57754,305.0,Manhattan, Flatiron District,9277.083333333334,Expensive,40.7403,-73.98498
57874,155.0,Manhattan, Harlem,4714.583333333333,Average,40.80931,-73.94343
58059,60.0,Manhattan, Harlem,1825.0,Budget,40.8251,-73.94287
58062,135.0,Brooklyn, Windsor Terrace,4106.25,Average,40.6585,-73.98397
58467,120.0,Manhattan, Roosevelt Island,3650.0,Average,40.76193,-73.9501
59014,150.0,Manhattan, Lower East Side,4562.5,Average,40.72052,-73.98589
59642,135.0,Brooklyn, Greenpoint,4106.25,Average,40.73401,-73.95967
59709,250.0,Manhattan, Chinatown,7604.166666666667,Expensive,40.71756,-73.99503
60164,500.0,Manhattan, SoHo,15208.333333333334,Extravagant,40.72003,-74.00262
60457,225.0,Manhattan, Greenwich Village,6843.75,Expensive,40.73194,-73.99474
60666,92.0,Manhattan, Harlem,2798.3333333333335,Average,40.8118,-73.94434
60680,99.0,Manhattan, East Village,3011.25,Average,40.72654,-73.98049
60948,140.0,Manhattan, East Harlem,4258.333333333333,Average,40.80942,-73.93936
61406,80.0,Manhattan, Harlem,2433.3333333333335,Average,40.80335,-73.9575
61492,120.0,Manhattan, Chinatown,3650.0,Average,40.71445,-73.9908
61509,110.0,Manhattan, Midtown,3345.8333333333335,Average,40.75749,-73.96897
62095,65.0,Brooklyn, East Flatbush,1977.0833333333333,Budget,40.64446,-73.9503
62427,130.0,Manhattan, East Village,3954.1666666666665,Average,40.7268,-73.99079
62430,99.0,Brooklyn, Bushwick,3011.25,Average,40.688,-73.9171
62452,36.0,Staten Island, Tompkinsville,1095.0,Budget,40.63536,-74.08537
62461,37.0,Staten Island, Tompkinsville,1125.4166666666667,Budget,40.63627,-74.08543
62787,37.0,Staten Island, Tompkinsville,1125.4166666666667,Budget,40.63518,-74.08546
62891,175.0,Manhattan, East Village,5322.916666666667,Average,40.72477,-73.98161
62903,205.0,Manhattan, Chelsea,6235.416666666667,Expensive,40.74238,-73.99567
62925,285.0,Brooklyn, Greenpoint,8668.75,Expensive,40.72945,-73.95511
63299,59.0,Brooklyn, Williamsburg,1794.5833333333333,Budget,40.70763,-73.95177
63320,36.0,Staten Island, Tompkinsville,1095.0,Budget,40.63481,-74.08519
63360,99.0,Queens, Astoria,3011.25,Average,40.75384,-73.91433
63546,39.0,Brooklyn, Kensington,1186.25,Budget,40.64106,-73.97426
63610,105.0,Bronx, Eastchester,3193.75,Average,40.88057,-73.83572
63657,135.0,Brooklyn, Bedford-Stuyvesant,4106.25,Average,40.68236,-73.94314
63693,390.0,Manhattan, East Village,11862.5,Extravagant,40.72185,-73.98246
64000,60.0,Brooklyn, Williamsburg,1825.0,Budget,40.7069,-73.95467
64107,100.0,Brooklyn, Crown Heights,3041.6666666666665,Average,40.6778,-73.94339
64277,70.0,Brooklyn, Bedford-Stuyvesant,2129.1666666666665,Average,40.68317,-73.94701
64314,110.0,Brooklyn, Crown Heights,3345.8333333333335,Average,40.6761,-73.9529
64365,60.0,Brooklyn, Crown Heights,1825.0,Budget,40.67586,-73.95155
64707,90.0,Manhattan, Little Italy,2737.5,Average,40.71702,-73.99811
64837,68.0,Manhattan, East Village,2068.3333333333335,Budget,40.72321,-73.98157
65019,115.0,Manhattan, Upper West Side,3497.9166666666665,Average,40.77956,-73.98098
65268,75.0,Brooklyn, Bedford-Stuyvesant,2281.25,Average,40.68276,-73.95264
65562,129.0,Manhattan, East Village,3923.75,Average,40.72956,-73.98158
65615,130.0,Brooklyn, Williamsburg,3954.1666666666665,Average,40.71069,-73.95175
65660,95.0,Brooklyn, Williamsburg,2889.5833333333335,Average,40.70863,-73.94641
65813,75.0,Manhattan, Harlem,2281.25,Average,40.82888,-73.94307
66008,190.0,Brooklyn, Carroll Gardens,5779.166666666667,Expensive,40.67846,-73.99443
66026,49.0,Brooklyn, Crown Heights,1490.4166666666667,Budget,40.6715,-73.94808
66251,212.0,Manhattan, East Village,6448.333333333333,Expensive,40.72681,-73.98534
66275,95.0,Manhattan, Lower East Side,2889.5833333333335,Average,40.71904,-73.99392
66451,140.0,Brooklyn, Williamsburg,4258.333333333333,Average,40.71031,-73.9583
66718,135.0,Manhattan, Harlem,4106.25,Average,40.81322,-73.95306
66741,150.0,Brooklyn, Park Slope,4562.5,Average,40.67732,-73.98225
66974,190.0,Brooklyn, Gowanus,5779.166666666667,Expensive,40.68076,-73.9896
67288,124.0,Manhattan, East Harlem,3771.6666666666665,Average,40.79603,-73.94903
67299,135.0,Brooklyn, Williamsburg,4106.25,Average,40.71492,-73.96282
67397,122.0,Manhattan, Morningside Heights,3710.8333333333335,Average,40.80393,-73.95838
68099,109.0,Manhattan, Upper West Side,3315.4166666666665,Average,40.80082,-73.9652
68403,145.0,Brooklyn, Bedford-Stuyvesant,4410.416666666667,Average,40.683,-73.91981
68735,195.0,Manhattan, Upper West Side,5931.25,Expensive,40.78971,-73.9729
68765,250.0,Brooklyn, Carroll Gardens,7604.166666666667,Expensive,40.67817,-73.99495
68974,575.0,Manhattan, Little Italy,17489.583333333332,Extravagant,40.71943,-73.99627
69894,150.0,Manhattan, Upper West Side,4562.5,Average,40.78,-73.98249
69921,70.0,Brooklyn, Bushwick,2129.1666666666665,Average,40.70514,-73.91922
70095,90.0,Manhattan, Inwood,2737.5,Average,40.86713,-73.92811
70128,65.0,Manhattan, East Village,1977.0833333333333,Budget,40.73198,-73.98881
70609,500.0,Manhattan, East Village,15208.333333333334,Extravagant,40.72542,-73.97986
71010,250.0,Manhattan, Washington Heights,7604.166666666667,Expensive,40.83494,-73.93869
71248,125.0,Manhattan, Chinatown,3802.0833333333335,Average,40.71659,-73.98945
71366,200.0,Manhattan, West Village,6083.333333333333,Expensive,40.72966,-74.00243
71812,90.0,Bronx, Kingsbridge,2737.5,Average,40.87207,-73.90193
72190,110.0,Manhattan, Upper West Side,3345.8333333333335,Average,40.77728,-73.97818
72265,59.0,Brooklyn, Greenpoint,1794.5833333333333,Budget,40.72646,-73.95341
74073,195.0,Brooklyn, Williamsburg,5931.25,Expensive,40.71015,-73.96101
74240,169.0,Brooklyn, Williamsburg,5140.416666666667,Average,40.71903,-73.9597
74680,115.0,Queens, Astoria,3497.9166666666665,Average,40.77635,-73.93426
75193,69.0,Brooklyn, Williamsburg,2098.75,Budget,40.71398,-73.95763
75635,150.0,Manhattan, Lower East Side,4562.5,Average,40.71876,-73.98394
76761,169.0,Brooklyn, South Slope,5140.416666666667,Average,40.66552,-73.99019
77765,179.0,Brooklyn, Greenpoint,5444.583333333333,Expensive,40.73749,-73.95292
77936,150.0,Manhattan, Hell's Kitchen,4562.5,Average,40.76248,-73.9913
79067,350.0,Brooklyn, Clinton Hill,10645.833333333334,Expensive,40.6848,-73.96219
79782,120.0,Brooklyn, Williamsburg,3650.0,Average,40.70516,-73.95455
80493,71.0,Manhattan, East Village,2159.5833333333335,Average,40.72329,-73.98486
80700,349.0,Brooklyn, Greenpoint,10615.416666666666,Expensive,40.73738,-73.95482
82550,200.0,Brooklyn, Brooklyn Heights,6083.333333333333,Expensive,40.69441,-73.99771
82638,169.0,Manhattan, East Village,5140.416666666667,Average,40.72399,-73.98374
82928,185.0,Brooklyn, Bedford-Stuyvesant,5627.083333333333,Expensive,40.6824,-73.94615
83243,65.0,Brooklyn, Bushwick,1977.0833333333333,Budget,40.68949,-73.91708
83847,225.0,Manhattan, East Village,6843.75,Expensive,40.72451,-73.98094
84010,179.0,Brooklyn, Greenpoint,5444.583333333333,Expensive,40.73813,-73.95394
84659,139.0,Manhattan, East Village,4227.916666666667,Average,40.72843,-73.98895
84905,95.0,Manhattan, Two Bridges,2889.5833333333335,Average,40.71271,-73.99776
85094,79.0,Brooklyn, Crown Heights,2402.9166666666665,Average,40.66966,-73.94735
86215,150.0,Manhattan, Lower East Side,4562.5,Average,40.71965,-73.98766
89621,90.0,Brooklyn, Bedford-Stuyvesant,2737.5,Average,40.68048,-73.94911
93313,120.0,Brooklyn, Bedford-Stuyvesant,3650.0,Average,40.68314,-73.93963
94035,80.0,Queens, Astoria,2433.3333333333335,Average,40.75961,-73.91117
94477,175.0,Brooklyn, Bedford-Stuyvesant,5322.916666666667,Average,40.69305,-73.93185
94783,120.0,Brooklyn, Crown Heights,3650.0,Average,40.67174,-73.95663
96471,165.0,Brooklyn, Clinton Hill,5018.75,Average,40.68413,-73.96542
99070,65.0,Manhattan, East Harlem,1977.0833333333333,Budget,40.79406,-73.94102
99085,123.0,Brooklyn, Fort Greene,3741.25,Average,40.68795,-73.97332
100002,67.0,Manhattan, Washington Heights,2037.9166666666667,Budget,40.85295,-73.93361
100186,130.0,Brooklyn, Gowanus,3954.1666666666665,Average,40.66918,-73.99187
101053,100.0,Brooklyn, Williamsburg,3041.6666666666665,Average,40.71125,-73.95613
103161,190.0,Brooklyn, Williamsburg,5779.166666666667,Expensive,40.71577,-73.96053
103806,249.0,Manhattan, East Village,7573.75,Expensive,40.72577,-73.98745
105510,100.0,Brooklyn, Crown Heights,3041.6666666666665,Average,40.67086,-73.94872
106363,60.0,Manhattan, Harlem,1825.0,Budget,40.82773,-73.95231
106647,135.0,Brooklyn, Bedford-Stuyvesant,4106.25,Average,40.68505,-73.95684
107630,175.0,Brooklyn, Greenpoint,5322.916666666667,Average,40.72911,-73.95493
107895,120.0,Manhattan, Upper West Side,3650.0,Average,40.77944,-73.98567
110739,169.0,Manhattan, Midtown,5140.416666666667,Average,40.74503,-73.98876
112435,95.0,Brooklyn, Fort Greene,2889.5833333333335,Average,40.69088,-73.97307
113265,55.0,Brooklyn, Crown Heights,1672.9166666666667,Budget,40.67555,-73.95057
113945,85.0,Manhattan, Hell's Kitchen,2585.4166666666665,Average,40.75835,-73.99193
114123,199.0,Brooklyn, South Slope,6052.916666666667,Expensive,40.66527,-73.9886
114229,211.0,Manhattan, Lower East Side,6417.916666666667,Expensive,40.71895,-73.99434
115535,65.0,Manhattan, Harlem,1977.0833333333333,Budget,40.82399,-73.95328
115678,99.0,Manhattan, Harlem,3011.25,Average,40.81822,-73.94095
115748,110.0,Queens, Astoria,3345.8333333333335,Average,40.76434,-73.92132
116940,80.0,Brooklyn, Crown Heights,2433.3333333333335,Average,40.67705,-73.94925
118061,110.0,Brooklyn, Bedford-Stuyvesant,3345.8333333333335,Average,40.68448,-73.92747
118430,290.0,Manhattan, Chelsea,8820.833333333334,Expensive,40.74412,-74.00208
120362,190.0,Brooklyn, Williamsburg,5779.166666666667,Expensive,40.70665,-73.94061
121687,200.0,Brooklyn, Williamsburg,6083.333333333333,Expensive,40.72063,-73.95952
123784,110.0,Manhattan, Harlem,3345.8333333333335,Average,40.80481,-73.94794
125053,395.0,Manhattan, East Village,12014.583333333334,Extravagant,40.72533,-73.99143
125163,99.0,Brooklyn, Bedford-Stuyvesant,3011.25,Average,40.68569,-73.93038
125594,39.0,Brooklyn, Kensington,1186.25,Budget,40.64302,-73.97255
126443,189.0,Manhattan, East Village,5748.75,Expensive,40.72939,-73.98857
128975,122.0,Manhattan, Harlem,3710.8333333333335,Average,40.81333,-73.94453
131154,165.0,Brooklyn, Greenpoint,5018.75,Average,40.72473,-73.95199
132516,97.0,Queens, Forest Hills,2950.4166666666665,Average,40.70925,-73.85262
133025,130.0,Manhattan, Murray Hill,3954.1666666666665,Average,40.7463,-73.97926
134934,225.0,Brooklyn, Williamsburg,6843.75,Expensive,40.71823,-73.95849
135393,50.0,Brooklyn, East Flatbush,1520.8333333333333,Budget,40.651,-73.94886
135465,170.0,Brooklyn, Fort Greene,5170.833333333333,Average,40.68626,-73.97598
136493,250.0,Brooklyn, Park Slope,7604.166666666667,Expensive,40.67632,-73.97616
139624,64.0,Brooklyn, Crown Heights,1946.6666666666667,Budget,40.67456,-73.95151
140133,249.0,Brooklyn, Williamsburg,7573.75,Expensive,40.71363,-73.96019
140973,185.0,Manhattan, East Village,5627.083333333333,Expensive,40.72274,-73.97581
141154,120.0,Brooklyn, Boerum Hill,3650.0,Average,40.6858,-73.9828
141984,175.0,Manhattan, Nolita,5322.916666666667,Average,40.72094,-73.99706
144087,259.0,Manhattan, Harlem,7877.916666666667,Expensive,40.80473,-73.9532
146754,250.0,Brooklyn, Windsor Terrace,7604.166666666667,Expensive,40.65749,-73.97675
147586,295.0,Manhattan, Harlem,8972.916666666666,Expensive,40.80474,-73.94688
148259,451.0,Brooklyn, Williamsburg,13717.916666666666,Extravagant,40.71541,-73.94144
148825,165.0,Manhattan, Upper West Side,5018.75,Average,40.79765,-73.96245
149777,77.0,Bronx, Woodlawn,2342.0833333333335,Average,40.89747,-73.8639
150804,250.0,Manhattan, Lower East Side,7604.166666666667,Expensive,40.72008,-73.98404
151199,129.0,Queens, Astoria,3923.75,Average,40.75725,-73.91098
152078,95.0,Manhattan, East Village,2889.5833333333335,Average,40.72674,-73.9782
152259,55.0,Manhattan, Harlem,1672.9166666666667,Budget,40.81156,-73.94571
152263,300.0,Manhattan, Harlem,9125.0,Expensive,40.80497,-73.95016
153405,125.0,Brooklyn, Greenpoint,3802.0833333333335,Average,40.72937,-73.95671
153780,175.0,Manhattan, East Village,5322.916666666667,Average,40.72587,-73.98438
155296,255.0,Brooklyn, Williamsburg,7756.25,Expensive,40.71624,-73.96272
157673,72.0,Brooklyn, Bedford-Stuyvesant,2190.0,Average,40.68101,-73.94081
158176,165.0,Brooklyn, Williamsburg,5018.75,Average,40.71534,-73.95914
158290,75.0,Brooklyn, Clinton Hill,2281.25,Average,40.68288,-73.96024
158955,139.0,Brooklyn, Williamsburg,4227.916666666667,Average,40.70867,-73.94284
159749,88.0,Brooklyn, Bedford-Stuyvesant,2676.6666666666665,Average,40.67963,-73.93908
159815,80.0,Brooklyn, Bedford-Stuyvesant,2433.3333333333335,Average,40.6798,-73.93908
159913,150.0,Manhattan, Chelsea,4562.5,Average,40.74346,-73.99882
160609,200.0,Manhattan, Upper West Side,6083.333333333333,Expensive,40.77724,-73.98109
160994,200.0,Manhattan, East Village,6083.333333333333,Expensive,40.72972,-73.97995
161366,42.0,Queens, Sunnyside,1277.5,Budget,40.74102,-73.91681
161996,295.0,Manhattan, Harlem,8972.916666666666,Expensive,40.83096,-73.94633
162508,130.0,Brooklyn, Crown Heights,3954.1666666666665,Average,40.67212,-73.9506
