,listing_id,latitude,longitude
3767,5638270,40.71286,-73.98849
3768,5638917,40.72751,-73.94078
3769,5641644,40.67413,-73.95916
3770,5641857,40.8215,-73.95006
3771,5642982,40.83481,-73.94317
3772,5647213,40.68294,-73.92672
3773,5647416,40.76923,-73.95034
3774,5649163,40.68373,-73.95016
3775,5649580,40.77618,-73.95627
3776,5651523,40.79331,-73.9408
3777,5651944,40.77789,-73.95731
3778,5656639,40.78974,-73.97018
3779,5659180,40.65044,-73.96327
3780,5659417,40.72866,-73.9806
3781,5659666,40.68309,-73.92909
3782,5661080,40.74924,-73.99784
3783,5661276,40.76561,-73.99439
3784,5663222,40.80663,-73.94991
3785,5670672,40.68699,-73.96049
3786,5672615,40.67531,-73.94967
3787,5678143,40.6918,-73.9729
3788,5679557,40.67731,-73.97475
3789,5681742,40.81645,-73.94483
3790,5690007,40.85494,-73.93179
3791,5691347,40.68319,-73.96766
3792,5692807,40.74405,-73.99915
3793,5694862,40.68202,-73.98151
3794,5695523,40.68421,-73.92608
3795,5697556,40.71212,-73.94965
3796,5699348,40.78301,-73.95085
3797,5705775,40.68897,-73.98634
3798,5707711,40.71811,-73.83368
3799,5715049,40.66568,-73.9774
3800,5717355,40.70314,-73.93656
3801,5719742,40.77737,-73.98355
3802,5727850,40.70854,-73.99992
3803,5728014,40.77655,-73.98074
3804,5728502,40.70835,-73.95226
3805,5729118,40.77556,-73.98416
3806,5729222,40.64295,-73.95276
3807,5735314,40.72102,-73.94382
3808,5736059,40.6801,-73.90976
3809,5736925,40.66812,-73.98303
3810,5738785,40.7583,-73.87679
3811,5742615,40.71491,-73.99182
3812,5748301,40.72799,-73.85543
3813,5749382,40.79733,-73.9363
3814,5756476,40.73894,-73.98049
3815,5757333,40.82003,-73.95745
3816,5758234,40.6878,-73.91452
3817,5760510,40.72292,-73.99242
3818,5760776,40.72386,-74.00462
3819,5761032,40.81732,-73.94757
3820,5762947,40.74513,-73.83139
3821,5763191,40.7726,-73.97928
3822,5770483,40.76525,-73.98953
3823,5771366,40.62105,-74.08723
3824,5773199,40.79246,-73.97481
3825,5783517,40.67383,-73.95137
3826,5783899,40.79088,-73.94597
3827,5783925,40.79082,-73.94615
3828,5789606,40.80593,-73.9583
3829,5791707,40.77107,-73.95517
3830,5793707,40.7189,-73.99182
3831,5794806,40.65409,-73.96025
3832,5803875,40.65854,-73.95071
3833,5804184,40.70033,-73.93964
3834,5804451,40.67169,-73.95117
3835,5806273,40.8261,-73.95139
3836,5806416,40.72102,-73.99469
3837,5806803,40.69439,-73.96484
3838,5806817,40.72846,-73.85546
3839,5811500,40.70152,-73.90568
3840,5816130,40.69307,-73.96073
3841,5816145,40.69454,-73.96198
3842,5816151,40.69363,-73.9607
3843,5818551,40.82943,-73.9407
3844,5823579,40.77907,-73.95211
3845,5824543,40.82209,-73.90086
3846,5825173,40.66907,-73.94168
3847,5826475,40.82682,-73.94634
3848,5826518,40.71647,-73.99116
3849,5834668,40.72704,-73.94007
3850,5839029,40.71603,-73.94785
3851,5846050,40.80906,-73.93686
3852,5846745,40.68018,-73.97596
3853,5849386,40.68638,-73.91368
3854,5849810,40.6863,-73.91378
3855,5849991,40.65041,-73.92574
3856,5850040,40.68691,-73.91317
3857,5850148,40.6864,-73.9133
3858,5856685,40.71047,-73.95732
3859,5857692,40.71251,-73.9517
3860,5858505,40.77554,-73.95141
3861,5860123,40.68449,-73.95893
3862,5861303,40.71832,-73.98325
3863,5861963,40.76279,-73.92039
3864,5870127,40.68469,-73.93467
3865,5871372,40.87765,-73.86318
3866,5874326,40.62345,-73.93001
3867,5881122,40.71735,-73.98213
3868,5882068,40.64802,-73.96063
3869,5882725,40.70691,-73.9481
3870,5885201,40.69363,-73.9598
3871,5885280,40.69442,-73.96016
3872,5885396,40.69344,-73.96153
3873,5885402,40.69498,-73.96002
3874,5885542,40.69292,-73.96151
3875,5889379,40.81935,-73.90772
3876,5891777,40.5517,-74.14636
3877,5892693,40.72232,-73.9434
3878,5892733,40.77093,-73.93291
3879,5893277,40.77842,-73.92549
3880,5894824,40.65516,-73.95882
3881,5895082,40.76173,-73.80767
3882,5897622,40.80796,-73.95623
3883,5899598,40.64567,-74.08368
3884,5905128,40.68336,-73.91449
3885,5916713,40.71614,-73.95282
3886,5919646,40.76738,-73.98466
3887,5925343,40.68963,-73.96713
3888,5926953,40.69634,-73.97296
3889,5931103,40.69354,-73.96152
3890,5934255,40.71604,-73.9589
3891,5940268,40.75518,-73.80422
3892,5940920,40.73536,-73.98393
3893,5944801,40.80947,-73.95392
3894,5954466,40.72102,-73.94808
3895,5958299,40.74717,-73.99179
3896,5965198,40.63555,-73.97151
3897,5965946,40.69904,-73.91282
3898,5967998,40.77635,-73.95616
3899,5977676,40.79092,-73.97426
3900,5979675,40.68085,-73.88895
3901,5985742,40.66923,-73.98714
3902,5990045,40.67477,-74.01046
3903,5990467,40.68401,-73.98521
3904,5991434,40.6409,-73.99891
3905,5993541,40.81506,-73.94851
3906,5999786,40.79155,-73.94746
3907,6000709,40.7701,-73.93219
3908,6000785,40.69709,-73.93538
3909,6000868,40.67955,-73.94662
3910,6000898,40.78155,-73.95175
3911,6004052,40.67949,-73.97172
3912,6004567,40.73235,-73.98646
3913,6005231,40.68459,-73.93985
3914,6005868,40.71151,-73.95339
3915,6005910,40.68569,-73.94358
3916,6013186,40.68446,-73.93956
3917,6014926,40.72646,-73.98685
3918,6018325,40.84245,-73.93918
3919,6018589,40.83741,-73.93928
3920,6019386,40.80991,-73.94058
3921,6020237,40.81134,-73.95531
3922,6027345,40.68242,-73.94774
3923,6029809,40.68245,-73.91951
3924,6031904,40.73261,-74.00116
3925,6033449,40.84035,-73.94089
3926,6037761,40.72816,-73.98843
3927,6040757,40.67554,-73.96384
3928,6042635,40.85882,-73.92897
3929,6044964,40.58921,-73.79479
3930,6045055,40.78234,-73.94907
3931,6051044,40.67815,-73.91518
3932,6051782,40.73342,-73.98545
3933,6052129,40.79816,-73.94111
3934,6056028,40.78826,-73.96767
3935,6063050,40.68669,-73.93452
3936,6064471,40.7208,-73.9867
3937,6065370,40.72661,-73.95153
3938,6066563,40.8115,-73.85607
3939,6069703,40.71462,-73.96309
3940,6071456,40.67406,-73.95234
3941,6071870,40.80465,-73.95827
3942,6074975,40.74896,-73.80715
3943,6077354,40.72399,-73.87088
3944,6078234,40.78866,-73.97878
3945,6084475,40.74637,-73.94615
3946,6085932,40.6586,-73.96104
3947,6087959,40.684,-73.98859
3948,6091224,40.80386,-73.95369
3949,6091850,40.76019,-73.92915
3950,6093352,40.7058,-73.93803
3951,6094046,40.75863,-73.98472
3952,6101104,40.77526,-73.95075
3953,6103273,40.81128,-73.94647
3954,6103774,40.79842,-73.93549
3955,6104187,40.67757,-73.94886
3956,6104542,40.74898,-73.88638
3957,6105140,40.68582,-73.94231
3958,6106445,40.76378,-73.98847
3959,6107592,40.80226,-73.94976
3960,6114353,40.71974,-73.98549
3961,6121052,40.72337,-73.99724
3962,6124097,40.74089,-74.00181
3963,6130145,40.74315,-73.91733
3964,6131580,40.72716,-74.0032
3965,6131606,40.68875,-73.92377
3966,6134199,40.78926,-73.96989
3967,6134906,40.64027,-74.01774
3968,6138423,40.79233,-73.9643
3969,6141401,40.74257,-73.98207
3970,6145637,40.73065,-73.98899
3971,6146081,40.64944,-73.93376
3972,6146783,40.64224,-73.96273
3973,6152725,40.76509,-73.877
3974,6155072,40.68732,-73.96654
3975,6155877,40.82434,-73.94816
3976,6157276,40.76664,-73.87577
3977,6169335,40.70801,-73.9011
3978,6170979,40.68678,-73.96044
3979,6179073,40.5777,-73.93988
3980,6180121,40.82122,-73.92773
3981,6181131,40.63438,-74.11518
3982,6185426,40.71178,-73.95684
3983,6185599,40.83776,-73.94087
3984,6192999,40.70776,-73.95886
3985,6195564,40.71371,-73.95433
3986,6196354,40.70472,-73.93784
3987,6197119,40.66356,-73.95667
3988,6197134,40.6681,-73.98319
3989,6197915,40.72182,-73.99263
3990,6198343,40.71776,-73.94538
3991,6201914,40.81422,-73.95199
3992,6208002,40.85677,-73.93715
3993,6209994,40.68556,-73.96238
3994,6215083,40.70431,-73.94528
3995,6223929,40.72342,-73.99292
3996,6224336,40.74253,-73.9549
3997,6225766,40.72014,-73.99268
3998,6225968,40.82337,-73.94529
3999,6225974,40.714,-73.96253
4000,6226327,40.75531,-73.966
4001,6226794,40.76449,-73.96169
4002,6227027,40.78302,-73.98057
4003,6228461,40.62674,-74.02996
4004,6234096,40.79445,-73.93307
4005,6237443,40.67554,-73.96835
4006,6237974,40.682,-73.92246
4007,6239508,40.68465,-73.8684
4008,6239643,40.64943,-73.96245
4009,6243991,40.66586,-73.97948
4010,6244089,40.84819,-73.90648
4011,6245521,40.68403,-73.93641
4012,6245792,40.68549,-73.93532
4013,6246010,40.68517,-73.9369
4014,6247104,40.85475,-73.93372
4015,6248335,40.82883,-73.88854
4016,6249050,40.85228,-73.93498
4017,6252815,40.66936,-73.98116
4018,6253399,40.71494,-73.95472
4019,6255597,40.68698,-73.97097
4020,6256470,40.84626,-73.90473
4021,6257586,40.69755,-73.92748
4022,6258983,40.68323,-73.95642
4023,6260442,40.77894,-73.98099
4024,6262645,40.79115,-73.94663
4025,6262821,40.7175,-73.98435
4026,6269517,40.7137,-73.93734
4027,6269610,40.75691,-73.9984
4028,6269646,40.75532,-73.8206
4029,6269945,40.77867,-73.95121
4030,6269968,40.75717,-73.82004
4031,6273500,40.7882,-73.94762
4032,6274181,40.71544,-73.95552
4033,6283028,40.7722,-73.98119
4034,6284582,40.84656,-73.94143
4035,6285844,40.70451,-73.92685
4036,6287961,40.73112,-73.98364
4037,6288004,40.71063,-73.99526
4038,6291371,40.62449,-74.02977
4039,6292866,40.65263,-73.93215
4040,6300353,40.69793,-73.92775
4041,6302423,40.73318,-74.00745
4042,6303845,40.68634,-73.95112
4043,6304002,40.68563,-73.94953
4044,6316005,40.68068,-73.92874
4045,6316121,40.68321,-73.93666
4046,6321475,40.62536,-73.929
4047,6326410,40.73069,-73.98515
4048,6327222,40.68497,-73.93669
4049,6328394,40.81356,-73.94807
4050,6329973,40.75731,-73.98479
4051,6330321,40.64524,-74.08326
4052,6332130,40.65597,-73.95807
4053,6333994,40.72131,-73.99429
4054,6334236,40.6756,-73.92305
4055,6334492,40.57679,-73.96016
4056,6336738,40.68351,-73.93224
4057,6336834,40.70841,-73.95497
4058,6344926,40.64423,-73.98224
4059,6347729,40.80168,-73.96543
4060,6348972,40.80581,-73.95
4061,6356070,40.68063,-73.91156
4062,6358723,40.67758,-73.97239
4063,6359111,40.74853,-73.98192
4064,6360639,40.70365,-73.90351
4065,6361102,40.67682,-73.91597
4066,6362061,40.78185,-73.97844
4067,6363796,40.85111,-73.93325
4068,6364324,40.82159,-73.95013
4069,6364807,40.6861,-73.91241
4070,6370032,40.78775,-73.94891
4071,6370773,40.76521,-73.98776
4072,6371191,40.78576,-73.97629
4073,6371373,40.76525,-73.98895
4074,6373582,40.67883,-73.98407
4075,6373770,40.71213,-73.99661
4076,6375124,40.67619,-73.97726
4077,6377161,40.73637,-73.98619
4078,6377669,40.68541,-73.91211
4079,6384275,40.68374,-73.96452
4080,6385039,40.68473,-73.946
4081,6386823,40.83998,-73.94295
4082,6391465,40.67371,-73.92743
4083,6395425,40.83001,-73.94815
4084,6395433,40.82809,-73.9159
4085,6399885,40.72391,-73.84407
4086,6400170,40.69385,-73.9481
4087,6401500,40.71258,-73.95556
4088,6403755,40.70745,-73.94223
4089,6410511,40.67766,-73.93934
4090,6412693,40.84543,-73.94283
4091,6421429,40.88241,-73.83422
4092,6421799,40.7105,-73.9451
4093,6422511,40.75348,-73.81785
4094,6422875,40.69271,-73.94353
4095,6424961,40.6833,-73.95162
4096,6425751,40.76525,-73.99056
4097,6426292,40.75674,-73.99774
4098,6428482,40.80749,-73.93803
4099,6429905,40.67731,-74.0112
4100,6433445,40.68404,-73.96714
4101,6433621,40.71345,-73.85658
4102,6437014,40.66632,-73.99013
4103,6437262,40.59225,-73.95026
4104,6438456,40.69528,-73.93079
4105,6445173,40.71106,-73.94918
4106,6447136,40.6971,-73.92046
4107,6447332,40.72644,-73.97866
4108,6449718,40.79276,-73.93854
4109,6450118,40.64548,-73.8949
4110,6450408,40.71408,-73.95708
4111,6452188,40.80755,-73.94141
4112,6457367,40.69298,-73.96851
4113,6458979,40.71161,-73.95957
4114,6460353,40.6566,-73.96162
4115,6461245,40.69113,-73.91501
4116,6461789,40.6075,-73.96763
4117,6462513,40.68521,-73.93707
4118,6463098,40.84405,-73.93796
4119,6464881,40.67485,-73.9632
4120,6466301,40.67844,-73.98136
4121,6467744,40.71323,-73.94699
4122,6473307,40.71864,-73.99753
4123,6474699,40.67255,-73.93328
4124,6476242,40.76015,-73.96378
4125,6476333,40.80182,-73.94014
4126,6479559,40.74026,-73.99746
4127,6480490,40.72008,-73.94464
4128,6480685,40.77209,-73.91082
4129,6484983,40.7644,-73.99338
4130,6492185,40.57872,-73.95251
4131,6492778,40.68502,-73.96073
4132,6493181,40.77025,-73.95491
4133,6494256,40.74525,-73.87627
4134,6500246,40.68579,-73.95535
4135,6501082,40.71238,-73.96451
4136,6501996,40.72275,-73.98525
4137,6502954,40.80454,-73.95133
4138,6504972,40.70154,-73.92154
4139,6505927,40.68997,-73.94205
4140,6507084,40.79726,-73.9329
4141,6516344,40.81698,-73.95259
4142,6519873,40.59428,-73.78855
4143,6520350,40.59399,-73.79693
4144,6522849,40.60078,-73.96527
4145,6522938,40.77086,-73.89578
4146,6528040,40.82119,-73.95773
4147,6538963,40.6832,-73.95455
4148,6539778,40.71834,-73.95867
4149,6540907,40.68626,-73.97138
4150,6541532,40.79909,-73.9602
4151,6542603,40.71839,-73.94329
4152,6545310,40.69918,-73.92886
4153,6545519,40.73399,-73.99305
4154,6546016,40.82589,-73.95094
4155,6553257,40.63489,-74.08592
4156,6553559,40.74876,-73.94507
4157,6555427,40.77209,-73.91096
4158,6559453,40.70306,-73.93629
4159,6559615,40.62487,-74.02949
4160,6559926,40.77205,-73.95339
4161,6561509,40.85133,-73.93844
4162,6569350,40.68258,-73.93893
4163,6571039,40.70723,-73.95515
4164,6571890,40.72872,-73.98639
4165,6572570,40.677,-73.91677
4166,6576336,40.6904,-73.83727
4167,6582117,40.76539,-73.97897
4168,6585028,40.58977,-73.79498
4169,6586663,40.72101,-73.98905
4170,6590570,40.81346,-73.94458
4171,6596747,40.73086,-74.00507
4172,6596927,40.72721,-73.89346
4173,6601194,40.71198,-73.96114
4174,6601284,40.66564,-73.98465
4175,6603534,40.68517,-73.93473
4176,6603756,40.81894,-73.93871
4177,6607833,40.61814,-73.97078
4178,6608246,40.6655,-73.99501
4179,6608666,40.68736,-73.92827
4180,6609871,40.78828,-73.9484
4181,6610629,40.83206,-73.94261
4182,6611547,40.66934,-73.98793
4183,6611557,40.68781,-73.91421
4184,6611592,40.7724,-73.90474
4185,6611652,40.68779,-73.91407
4186,6612664,40.7617,-73.99244
4187,6613106,40.66775,-73.98151
4188,6613354,40.71855,-73.9895
4189,6619187,40.79229,-73.93954
4190,6619589,40.64683,-73.95429
4191,6619797,40.81287,-73.95186
4192,6619984,40.68023,-73.91047
4193,6620911,40.73391,-73.98552
4194,6625406,40.71187,-73.96342
4195,6627931,40.69374,-73.96727
4196,6628193,40.78602,-73.97729
4197,6628493,40.70784,-73.94698
4198,6631351,40.68606,-73.95832
4199,6635179,40.71968,-73.98708
4200,6635985,40.75529,-73.92961
4201,6638539,40.63314,-74.02896
4202,6639120,40.7192,-73.99139
4203,6642187,40.76555,-73.95791
4204,6644669,40.77689,-73.98103
4205,6645963,40.79478,-73.93416
4206,6646365,40.69038,-73.91462
4207,6647114,40.73267,-74.00379
4208,6651156,40.68932,-73.99082
4209,6653095,40.79052,-73.94364
4210,6654081,40.66016,-73.95382
4211,6654202,40.74522,-73.97505
4212,6654304,40.64372,-73.90361
4213,6656567,40.83155,-73.94804
4214,6657134,40.78071,-73.95309
4215,6659165,40.70168,-73.92845
4216,6660046,40.7123,-73.95401
4217,6660373,40.79131,-73.94344
4218,6660511,40.72639,-73.98875
4219,6660518,40.70945,-73.83132
4220,6662112,40.79982,-73.95405
4221,6662511,40.67679,-73.96502
4222,6662967,40.80132,-73.9547
4223,6674363,40.73969,-73.99447
4224,6676250,40.70161,-73.92919
4225,6678082,40.68207,-73.93279
4226,6680201,40.75394,-73.80538
4227,6684189,40.68542,-73.96103
4228,6686165,40.76177,-73.92627
4229,6689548,40.72287,-73.99593
4230,6691625,40.65766,-73.97927
4231,6691723,40.72006,-73.95694
4232,6692213,40.78165,-73.94825
4233,6692633,40.67604,-73.96875
4234,6693052,40.6913,-73.92934
4235,6693612,40.75335,-73.99525
4236,6705158,40.80144,-73.95193
4237,6712530,40.82608,-73.9525
4238,6716199,40.76561,-73.92056
4239,6717053,40.74024,-73.83105
4240,6717544,40.61625,-73.9916
4241,6726337,40.88238,-73.90689
4242,6729589,40.68542,-73.98916
4243,6730582,40.68491,-73.75895
4244,6732446,40.71676,-73.9439
4245,6733512,40.68814,-73.93089
4246,6739145,40.58115,-74.09182
4247,6742680,40.77259,-73.95647
4248,6743346,40.70645,-73.9379
4249,6746003,40.62154,-74.08701
4250,6747106,40.81666,-73.96074
4251,6747193,40.68649,-73.92783
4252,6747685,40.7259,-73.9939
4253,6747958,40.68662,-73.97602
4254,6748032,40.66002,-73.99073
4255,6749285,40.67837,-73.95517
4256,6751450,40.74642,-73.98516
4257,6758849,40.77635,-73.94813
4258,6761084,40.85322,-73.93563
4259,6761985,40.71374,-73.9627
4260,6764316,40.70318,-73.9878
4261,6765697,40.76855,-73.92583
4262,6767047,40.69047,-73.91565
4263,6768399,40.75443,-73.80787
4264,6775943,40.68982,-73.85379
4265,6776698,40.68955,-73.85348
4266,6784207,40.69959,-73.92975
4267,6784873,40.72298,-73.94545
4268,6784908,40.87211,-73.91544
4269,6786181,40.64345,-73.93643
4270,6786761,40.76037,-73.99084
4271,6787310,40.76044,-73.98903
4272,6795568,40.7614,-73.98954
4273,6795657,40.83174,-73.94686
4274,6796530,40.67928,-73.98254
4275,6798068,40.70995,-73.96609
4276,6799692,40.7618,-73.99093
4277,6799814,40.76207,-73.98945
4278,6799895,40.76146,-73.99109
4279,6799932,40.76015,-73.99086
4280,6799957,40.75987,-73.99056
4281,6799999,40.76036,-73.99073
4282,6800277,40.76185,-73.99126
4283,6800576,40.81456,-73.94159
4284,6806165,40.8334,-73.93913
4285,6808818,40.68908,-73.91452
4286,6812061,40.73878,-73.89423
4287,6812690,40.69054,-73.91403
4288,6812924,40.76219,-73.91963
4289,6820637,40.68724,-73.98596
4290,6821839,40.75129,-73.88784
4291,6822854,40.6904,-73.91538
4292,6827028,40.6888,-73.93545
4293,6831518,40.74733,-73.99023
4294,6833395,40.71321,-73.99099
4295,6833755,40.68175,-73.91144
4296,6836485,40.6412,-73.95302
4297,6846956,40.71571,-73.96556
4298,6852315,40.729,-74.00066
4299,6853271,40.74153,-74.00036
4300,6853761,40.71238,-73.94776
4301,6855514,40.79487,-73.93477
4302,6860656,40.82094,-73.95622
4303,6862191,40.70212,-73.9851
4304,6863691,40.68338,-73.98657
4305,6865053,40.71449,-73.9874
4306,6865662,40.72148,-73.98235
4307,6866040,40.71117,-73.95292
4308,6866397,40.72215,-73.9914
4309,6866960,40.63868,-73.95049
4310,6867325,40.82443,-73.93843
4311,6883404,40.73983,-73.9988
4312,6885369,40.6548,-73.95388
4313,6886371,40.76734,-73.98676
4314,6887755,40.59627,-73.97287
4315,6892731,40.58804,-73.95674
4316,6897911,40.72004,-73.95615
4317,6898600,40.61679,-73.95521
4318,6899995,40.78968,-73.94202
4319,6900168,40.74198,-73.89558
4320,6901401,40.69712,-73.93325
4321,6901856,40.69768,-73.93359
4322,6908209,40.74138,-74.00072
4323,6908837,40.68637,-73.79214
4324,6912211,40.68402,-73.95573
4325,6913773,40.70376,-73.91765
4326,6921004,40.71761,-73.9641
4327,6922490,40.72691,-73.98534
4328,6922505,40.72532,-73.95338
4329,6922758,40.68391,-73.99583
4330,6924793,40.7179,-73.98477
4331,6930780,40.68378,-73.93573
4332,6933326,40.82231,-73.95626
4333,6936794,40.76348,-73.95884
4334,6939597,40.80993,-73.92613
4335,6940108,40.77252,-73.9556
4336,6948441,40.74723,-73.9916
4337,6949526,40.68503,-73.9742
4338,6955782,40.68564,-73.98408
4339,6956731,40.77566,-73.95335
4340,6957168,40.68153,-74.0016
4341,6958652,40.68928,-73.93153
4342,6959212,40.79952,-73.93502
4343,6965529,40.85073,-73.9128
4344,6969011,40.67618,-73.95133
4345,6969425,40.69467,-73.93333
4346,6970776,40.76216,-73.96195
4347,6971141,40.76222,-73.9603
4348,6971348,40.76249,-73.96217
4349,6971871,40.76035,-73.96133
4350,6972089,40.78181,-73.98466
4351,6972192,40.78289,-73.98477
4352,6973286,40.72297,-73.97973
4353,6973292,40.76583,-73.91086
4354,6977204,40.81398,-73.95213
4355,6985434,40.78201,-73.98379
4356,6987811,40.69054,-73.91446
4357,6992300,40.82416,-73.95306
4358,6992831,40.63504,-73.96603
4359,6994064,40.70458,-73.94095
4360,6994259,40.69213,-73.95869
4361,7001872,40.76425,-73.96811
4362,7002139,40.68802,-73.91474
4363,7004408,40.72745,-74.0027
4364,7006151,40.74379,-73.98795
4365,7009152,40.67259,-73.95831
4366,7017768,40.6969,-73.93435
4367,7019122,40.71351,-73.92999
4368,7020266,40.71688,-73.94162
4369,7023818,40.7587,-73.96705
4370,7024138,40.78402,-73.94974
4371,7024474,40.6724,-73.88118
4372,7024774,40.69276,-73.97061
4373,7024778,40.68524,-73.9607
4374,7032930,40.68302,-73.94232
4375,7033271,40.85008,-73.94277
4376,7034953,40.6688,-73.97865
4377,7035513,40.77098,-73.95034
4378,7036290,40.68237,-73.91977
4379,7037791,40.6874,-73.9383
4380,7037918,40.76578,-73.86424
4381,7037999,40.68742,-73.92825
4382,7038801,40.66743,-73.94712
4383,7043746,40.5927,-73.7899
4384,7047329,40.71687,-73.94656
4385,7047808,40.74068,-73.98999
4386,7048398,40.77408,-73.98181
4387,7053502,40.68835,-73.9736
4388,7054797,40.68485,-73.76063
4389,7054824,40.73489,-74.00182
4390,7059663,40.77516,-73.95224
4391,7063158,40.7736,-73.98428
4392,7064935,40.8298,-73.94683
4393,7065307,40.726,-74.00204
4394,7067406,40.73055,-74.00435
4395,7070947,40.71813,-73.99665
4396,7071657,40.77344,-73.95035
4397,7073436,40.71067,-73.95419
4398,7086310,40.83621,-73.94646
4399,7086331,40.76623,-73.91902
4400,7086539,40.68774,-73.9155
4401,7089310,40.72223,-73.78565
4402,7090512,40.6541,-73.95814
4403,7091125,40.74138,-73.98814
4404,7092505,40.72568,-73.94142
4405,7092618,40.7604,-73.96257
4406,7093920,40.76193,-73.94933
4407,7094112,40.73022,-73.98893
4408,7095783,40.76533,-73.96163
4409,7095888,40.64796,-73.89176
4410,7106154,40.70041,-73.93957
4411,7111050,40.68828,-73.92989
4412,7112684,40.70684,-73.93854
4413,7116071,40.61112,-74.00028
4414,7116799,40.69121,-73.78342
4415,7116864,40.76812,-73.98341
4416,7125107,40.77005,-73.87691
4417,7128293,40.6937,-73.94501
4418,7132891,40.69319,-73.92375
4419,7134343,40.67995,-73.90922
4420,7141549,40.74281,-73.97981
4421,7142734,40.71818,-73.84944
4422,7153138,40.68785,-73.92782
4423,7158408,40.67939,-73.94939
4424,7160363,40.79632,-73.96225
4425,7160545,40.72299,-73.97756
4426,7170149,40.76546,-73.98782
4427,7174067,40.68726,-73.97616
4428,7174361,40.75788,-73.99223
4429,7177666,40.67916,-73.98911
4430,7180335,40.69765,-73.93334
4431,7194538,40.80595,-73.94882
4432,7199049,40.6927,-73.94656
4433,7199258,40.67026,-73.9497
4434,7202170,40.74882,-73.97788
4435,7202368,40.68651,-73.933
4436,7202612,40.71279,-73.96037
4437,7204443,40.70429,-73.98773
4438,7205861,40.68435,-73.93806
4439,7206060,40.70093,-73.92375
4440,7206796,40.68919,-73.97474
4441,7208745,40.73859,-73.78891
4442,7217351,40.67993,-74.00688
4443,7221446,40.69588,-73.93384
4444,7224086,40.70548,-73.91776
4445,7225366,40.74923,-73.99376
4446,7227235,40.61985,-74.03255
4447,7227418,40.61999,-74.03181
4448,7237763,40.6947,-73.99304
4449,7238041,40.71335,-73.93957
4450,7240563,40.67924,-73.9405
4451,7244171,40.6752,-73.89218
4452,7246609,40.72259,-73.99311
4453,7246757,40.7201,-73.9841
4454,7246903,40.73456,-73.88891
4455,7247033,40.71574,-73.99107
4456,7254986,40.68358,-73.99474
4457,7255372,40.68538,-73.92447
4458,7255577,40.75834,-73.99277
4459,7256741,40.7333,-73.98943
4460,7258864,40.71563,-73.95737
4461,7259804,40.68754,-73.92522
4462,7265079,40.6756,-73.97781
4463,7269771,40.7305,-73.98043
4464,7272530,40.69278,-73.94678
4465,7275122,40.70107,-73.98391
4466,7276534,40.7582,-73.87656
4467,7278762,40.73626,-73.87143
4468,7286324,40.7631,-73.92936
4469,7292891,40.74482,-73.99917
4470,7304034,40.72545,-73.98802
4471,7309129,40.71431,-73.99142
4472,7309427,40.66691,-73.98658
4473,7310835,40.72268,-74.00269
4474,7319512,40.76164,-73.95995
4475,7319791,40.71894,-73.99205
4476,7323905,40.72947,-73.9813
4477,7325230,40.70174,-73.92662
4478,7327782,40.66664,-73.92805
4479,7328260,40.83769,-73.94207
4480,7331070,40.76729,-73.77162
4481,7331958,40.73529,-74.00323
4482,7341406,40.68398,-73.94101
4483,7341983,40.69169,-73.93142
4484,7342107,40.82873,-73.89553
4485,7343048,40.79708,-73.969
4486,7344720,40.7946,-73.93572
4487,7348959,40.67618,-73.98122
4488,7349256,40.69508,-73.91053
4489,7349421,40.82606,-73.94659
4490,7354701,40.68396,-73.92872
4491,7358801,40.72065,-73.98273
4492,7363109,40.71729,-73.98442
4493,7368190,40.73943,-73.98135
4494,7369427,40.78858,-73.94742
4495,7376952,40.77976,-73.97837
4496,7381038,40.66196,-73.99177
4497,7381236,40.68247,-73.94119
4498,7389120,40.58294,-73.95897
4499,7391230,40.71058,-73.9672
4500,7403161,40.72579,-73.99341
4501,7411421,40.71303,-73.9558
4502,7415905,40.6846,-73.94478
4503,7426597,40.66892,-73.99136
4504,7435223,40.69644,-73.92707
4505,7436186,40.63198,-73.95988
4506,7437623,40.78271,-73.95288
4507,7453537,40.67883,-73.97051
4508,7454378,40.64563,-73.9419
4509,7455580,40.73778,-73.99941
4510,7456166,40.70222,-73.93294
4511,7457099,40.76205,-73.96382
4512,7460924,40.70275,-73.93445
4513,7460933,40.72435,-73.95154
4514,7461611,40.66514,-73.95688
4515,7461720,40.68024,-73.96658
4516,7461910,40.68906,-73.93751
4517,7462019,40.63968,-73.95215
4518,7471933,40.70414,-73.93408
4519,7472710,40.74824,-73.91361
4520,7473810,40.68141,-73.95841
4521,7475079,40.70891,-73.94161
4522,7480520,40.73925,-74
4523,7480729,40.72528,-73.97882
4524,7482821,40.69696,-73.93433
4525,7482970,40.75864,-73.99056
4526,7484548,40.69127,-73.93983
4527,7495477,40.76432,-73.99396
4528,7498074,40.77085,-73.95725
4529,7498271,40.69593,-73.92057
4530,7500571,40.68544,-73.93872
4531,7501292,40.69141,-73.934
4532,7501694,40.81335,-73.8873
4533,7502146,40.81395,-73.88675
4534,7508560,40.81211,-73.9378
4535,7508742,40.64935,-73.96485
4536,7511610,40.68799,-73.97314
4537,7515694,40.7394,-73.99838
4538,7516218,40.70146,-73.98188
4539,7519160,40.77778,-73.9781
4540,7528664,40.71289,-73.98877
4541,7535342,40.7603,-73.99222
4542,7541249,40.67758,-73.98519
4543,7542500,40.65736,-73.96094
